EventKey,MatchLevel,MatchNumber,Alliiance,Alliance Index,Team Number,Team Name,Auto-L3Make,Auto-L3Miss,Auto-L2Make,Auto-L2Miss,Auto-TroughMake,Auto-TroughMiss,Auto-RemovedAlgaeMake,Auto-RemovedAlgaeMiss,Auto-ScoredProcessorMake,Auto-ScoredProcessorMiss,Auto-ScoredBargeMake,Auto-ScoredBargeMiss,Tele-Op-L4Make,Tele-Op-L4Miss,Tele-Op-L3Make,Tele-Op-L3Miss,Tele-Op-L2Make,Tele-Op-L2Miss,Tele-Op-TroughMake,Tele-Op-TroughMiss,Tele-Op-RemovedAlgaeMake,Tele-Op-RemovedAlgaeMiss,Tele-Op-ScoredProcessorMake,Tele-Op-ScoredProcessorMiss,Tele-Op-ScoredBargeMake,Tele-Op-ScoredBargeMiss,Climbing,Climb Attempt,DriverPerformance,DidTheyPLAYDefense?HowEffective?,WasDefensePlayedONThem?HowEffective?,Notes,ScouterName,ScoutedTime
2025chcmp,0,46,Blue,3,836,The RoboBees,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,2,0,0,0,1,0,0,0,0,0,4,1,4,0,0,They have an auto for putting coral on that is accurate,DJ,Sat Apr 05 2025 11:21:28 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,46,Red,1,2890,The Hawk Collective,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Pp,Sat Apr 05 2025 11:21:11 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,46,Red,2,3359,Royal Robotics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,4,3,0,A little slow,Jaxon  Spoon,Sat Apr 05 2025 11:20:32 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,46,Red,3,116,Epsilon Delta,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,10,1,3,1,4,0,0,,Megan,Sat Apr 05 2025 11:20:53 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,47,Blue,1,9072,TigerBots,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,6,0,0,0,3,0,0,0,2,1,0,0,4,0,0,,Isaac Hassett,Sat Apr 05 2025 11:29:09 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,47,Blue,2,8726,CryptoHawks,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,They had trouble getting coral loaded at coral station.,Robert,Sat Apr 05 2025 11:29:51 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,47,Blue,3,977,Cometbots,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,1,0,0,0,0,0,2,1,2,0,0,,DJ,Sat Apr 05 2025 11:31:40 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,47,Red,1,4638,Jagbots,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,Slow cycles,Aubrey Harbaugh,Sat Apr 05 2025 11:29:12 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,47,Red,2,3373,Team RoboHawk,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,3,0,0,,Megan,Sat Apr 05 2025 11:29:00 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,48,Blue,1,1885,Comet Robotics,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,1,2,0,0,3,0,3,,Isaac Hassett,Sat Apr 05 2025 11:36:21 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,48,Blue,2,2363,Triple Helix Robotics,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,,Robert,Sat Apr 05 2025 11:36:44 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,48,Blue,3,4505,McDonogh Robotics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robot stopped moving,DJ,Sat Apr 05 2025 11:36:37 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,48,Red,1,4821,CyberUs,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,4,1,3,0,0,,Aubrey Harbaugh,Sat Apr 05 2025 11:36:17 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,48,Red,2,686,Bovine Intervention,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,We disabled the bot next to us from auto,Megan,Sat Apr 05 2025 11:36:29 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,49,Blue,1,2534,Lumberjack Robotics,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,,Isaac Hassett,Sat Apr 05 2025 11:44:59 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,49,Blue,2,5115,Knight Riders,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,3,0,,Robert,Sat Apr 05 2025 11:44:44 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,49,Blue,3,3136,O.R.C.A.,0,1,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,1,1,0,0,0,0,0,4,1,3,0,0,,DJ,Sat Apr 05 2025 11:44:34 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,49,Red,1,6863,Squirrels,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,0,0,3,0,0,0,0,0,0,0,3,0,0,Kinda slow cycle but consistent scoring.,Aubrey Harbaugh,Sat Apr 05 2025 11:44:39 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,49,Red,2,2186,Dogs of Steel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,Went right away to play defense. Looked like it had connectivity problems because they could hardly move along the field,Megan,Sat Apr 05 2025 11:44:10 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,50,Blue,1,449,The Blair Robot Project,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,5,0,4,0,3,0,0,0,0,0,4,1,4,0,0,,Isaac Hassett,Sat Apr 05 2025 11:51:48 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,50,Blue,2,620,Warbots,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,5,0,2,0,0,0,0,0,0,0,4,0,0,,Robert,Sat Apr 05 2025 11:51:36 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,50,Blue,3,614,Night Hawks,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,,DJ,Sat Apr 05 2025 11:52:47 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,50,Red,1,1629,Garrett Coalition (GaCo),0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,2,0,0,0,2,0,0,0,2,0,0,0,3,0,2,,Aubrey Harbaugh,Sat Apr 05 2025 11:51:38 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,50,Red,3,1731,Fresta Valley Robotics Club,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,1,0,1,0,1,0,0,0,1,0,0,0,3,0,0,Got stuck and then flipped over,Megan,Sat Apr 05 2025 11:51:32 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,51,Blue,1,1418,Vae Victis,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,1,0,0,0,0,1,0,0,0,0,0,4,1,3,0,0,,Isaac Hassett,Sat Apr 05 2025 12:01:56 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,51,Blue,2,540,TALON 540 Godwin Robotics,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,3,0,0,,Robert,Sat Apr 05 2025 12:02:07 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,51,Blue,3,5804,TORCH,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,0,0,3,0,2,0,0,0,2,1,3,0,0,,DJ,Sat Apr 05 2025 12:02:13 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,51,Red,1,3748,Ragnarok Robotics,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,1,0,0,0,0,0,0,4,1,3,0,0,Slow cycle but good for L 2 and 3.,Aubrey Harbaugh,Sat Apr 05 2025 12:02:12 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,51,Red,2,422,The Mech Tech Dragons,0,0,0,0,0,0,1,0,0,0,1,0,5,0,2,0,3,0,0,0,1,0,0,0,1,0,4,1,4,3,0,I have never witnessed such beautiful robotics,Jaxon  Spoon,Sat Apr 05 2025 12:02:24 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,51,Red,3,8592,Newton²,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,3,0,2,1,3,0,3,0,0,0,4,1,4,0,0,,Megan,Sat Apr 05 2025 12:02:21 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,52,Blue,1,2199,Robo-Lions,0,0,0,0,0,0,1,0,0,0,0,0,4,0,2,0,1,0,0,0,1,0,0,0,2,0,4,1,3,0,0,,Isaac Hassett,Sat Apr 05 2025 12:09:05 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,52,Blue,2,8590,Cavbotics,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,5,1,0,0,3,0,0,0,0,0,0,0,3,0,0,,Robert,Sat Apr 05 2025 12:09:11 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,52,Blue,3,4541,CAVineers,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,3,0,0,,DJ,Sat Apr 05 2025 12:11:38 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,52,Red,1,1908,ShoreBots,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,0,Had some trouble with feeder but I think it was human player.,Aubrey Harbaugh,Sat Apr 05 2025 12:09:17 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,52,Red,2,1086,Blue Cheese,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,0,0,0,0,0,2,0,0,0,2,0,0,0,3,0,0,,Jaxon  Spoon,Sat Apr 05 2025 12:09:16 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,52,Red,3,611,Saxons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Died right after auto,Megan,Sat Apr 05 2025 12:08:54 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,53,Blue,1,6802,Mean Caimans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,1,2,0,0,,Isaac Hassett,Sat Apr 05 2025 12:17:44 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,53,Blue,2,401,Copperhead Robotics,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,0,0,0,0,4,1,4,0,0,,Robert,Sat Apr 05 2025 12:15:27 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,53,Red,1,122,NASA Knights,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,1,0,5,0,0,0,0,0,4,1,3,0,0,,Aubrey Harbaugh,Sat Apr 05 2025 12:15:21 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,53,Red,2,1895,Lambda Corps,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,If there were defense it would be worse,Jaxon  Spoon,Sat Apr 05 2025 12:16:16 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,53,Red,3,5338,ACL RoboLoCo,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,Megan,Sat Apr 05 2025 12:15:26 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,54,Blue,1,8622,The CyBirds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BYPASSED MATCH.,Isaac Hassett,Sat Apr 05 2025 12:58:12 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,54,Blue,2,3793,CyberTitans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,1,3,0,0,0,0,0,0,0,2,0,1,Low level scorer,Aubrey Harbaugh,Sat Apr 05 2025 12:56:51 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,54,Blue,3,339,Kilroy Robotics,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Ethan,Sat Apr 05 2025 12:55:40 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,54,Red,1,2106,The Junkyard Dogs,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,2,0,0,0,1,1,0,0,3,0,0,Looks like it stopped communicating mid match but then rebooted (good driving until reboot),Megan,Sat Apr 05 2025 12:55:33 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,54,Red,2,1111,Power Hawks Robotics,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Mid,Jaxon  Spoon,Sat Apr 05 2025 12:56:25 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,55,Blue,1,2534,Lumberjack Robotics,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Isaac Hassett,Sat Apr 05 2025 13:03:26 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,55,Blue,2,3373,Team RoboHawk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Something happened at the beginning of teleop that caused them to stop right in the way of the feeder station.,Aubrey Harbaugh,Sat Apr 05 2025 13:03:52 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,55,Blue,3,8726,CryptoHawks,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,Ethan,Sat Apr 05 2025 13:03:23 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,55,Red,1,5115,Knight Riders,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,2,0,0,0,0,0,0,2,1,3,0,0,,Megan,Sat Apr 05 2025 13:03:11 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,55,Red,2,4821,CyberUs,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,3,0,All algae,Jaxon  Spoon,Sat Apr 05 2025 13:03:29 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,56,Blue,1,10224,MAV MECHANICS (NASA),0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,5,1,0,0,3,0,2,0,0,0,4,1,3,0,0,,Isaac Hassett,Sat Apr 05 2025 13:10:47 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,56,Blue,2,977,Cometbots,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,Not sure why they didn’t climb?,Aubrey Harbaugh,Sat Apr 05 2025 13:10:50 GMT-0400 (Eastern Daylight Time)
,0,56,Red,0,836,(no name available),0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,4,0,0,0,2,0,0,0,1,1,4,1,4,0,0,,SP,Sat Apr 05 2025 13:10:55 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,56,Red,2,888,Robotiators,0,0,0,0,0,1,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,Very fast,Jaxon  Spoon,Sat Apr 05 2025 13:10:53 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,57,Blue,1,422,The Mech Tech Dragons,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,7,1,5,1,2,0,0,0,2,0,4,1,4,0,0,Good.,Isaac Hassett,Sat Apr 05 2025 13:19:03 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,57,Blue,2,5804,TORCH,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,0,0,0,0,4,1,4,0,0,,Aubrey Harbaugh,Sat Apr 05 2025 13:18:35 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,57,Blue,3,1629,Garrett Coalition (GaCo),0,0,0,0,0,0,2,0,0,0,1,1,2,3,3,0,2,0,0,0,1,0,1,0,0,0,0,0,3,0,0,,Ethan,Sat Apr 05 2025 13:19:04 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,57,Red,1,4505,McDonogh Robotics,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,SP,Sat Apr 05 2025 13:18:55 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,57,Red,2,4638,Jagbots,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,It could not score low,Jaxon  Spoon,Sat Apr 05 2025 13:18:56 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,58,Blue,1,3748,Ragnarok Robotics,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,2,0,0,0,0,0,0,0,4,1,3,0,2,,Isaac Hassett,Sat Apr 05 2025 13:28:24 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,58,Blue,2,686,Bovine Intervention,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,3,0,0,0,4,0,0,This is probably completely incorrect.  Hard to concentrate.  Flipped over then flipped back.  GAH!!!,Aubrey Harbaugh,Sat Apr 05 2025 13:28:55 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,58,Blue,3,449,The Blair Robot Project,0,0,1,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,0,0,0,0,4,1,4,0,1,They helped 686 turn over!,Megan,Sat Apr 05 2025 13:28:37 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,58,Red,1,4541,CAVineers,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,0,0,0,1,0,0,0,0,0,0,0,2,1,3,0,0,,SP,Sat Apr 05 2025 13:30:16 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,58,Red,2,6326,⚡ Baltimore Bolts ⚡,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,Lowkey I was not paying attention,Jaxon  Spoon,Sat Apr 05 2025 13:28:31 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,59,Blue,1,1908,ShoreBots,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,1,0,0,0,0,0,0,0,0,0,4,1,3,0,0,,Isaac Hassett,Sat Apr 05 2025 13:35:09 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,59,Blue,3,122,NASA Knights,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,2,0,0,0,2,0,0,0,0,0,4,1,4,0,0,,Megan,Sat Apr 05 2025 13:34:55 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,59,Red,1,540,TALON 540 Godwin Robotics,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,1,3,1,0,1,0,0,0,0,0,0,2,1,4,0,0,"i like the intake, it is very nice because they drop it in the worst position and it still works",SP,Sat Apr 05 2025 13:35:12 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,60,Blue,1,3793,CyberTitans,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2,2,0,1,1,0,0,0,0,0,0,0,1,0,0,,Isaac Hassett,Sat Apr 05 2025 13:42:11 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,60,Blue,2,3136,O.R.C.A.,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0,0,0,1,0,1,0,0,0,0,0,2,1,4,0,0,,Aubrey Harbaugh,Sat Apr 05 2025 13:42:10 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,60,Blue,3,1111,Power Hawks Robotics,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,,Megan,Sat Apr 05 2025 13:42:02 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,60,Red,1,3359,Royal Robotics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,2,0,0,1,0,0,"just pure algae bot, moves in auto",SP,Sat Apr 05 2025 13:42:26 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,60,Red,2,1731,Fresta Valley Robotics Club,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,4,1,4,0,0,Average,Jaxon  Spoon,Sat Apr 05 2025 13:42:18 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,61,Blue,1,401,Copperhead Robotics,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,4,0,0,0,0,0,0,0,0,0,4,1,3,0,0,,Isaac Hassett,Sat Apr 05 2025 13:48:41 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,61,Blue,2,2199,Robo-Lions,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,3,0,0,0,2,0,2,0,0,1,4,1,4,0,3,Unique side-delivery system,Aubrey Harbaugh,Sat Apr 05 2025 13:48:53 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,61,Blue,2,2199,Robo-Lions,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,3,0,0,0,2,0,2,0,0,1,4,1,4,0,3,Unique side-delivery system,Aubrey Harbaugh,Sat Apr 05 2025 13:48:57 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,61,Blue,3,2186,Dogs of Steel,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,4,0,"Aggressive defense smashing into people when they are trying to get corral causing them to fail.  Needs a lot of assistance via human player to climb telling them where they need to go. 
  ",Megan,Sat Apr 05 2025 13:49:34 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,61,Red,1,5338,ACL RoboLoCo,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,SP,Sat Apr 05 2025 13:48:43 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,61,Red,2,346,RoboHawks,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Below average performance,Jaxon  Spoon,Sat Apr 05 2025 13:48:59 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,61,Red,2,346,RoboHawks,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Below average performance,Jaxon  Spoon,Sat Apr 05 2025 13:51:13 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,62,Blue,1,9072,TigerBots,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,3,0,1,,Isaac Hassett,Sat Apr 05 2025 13:58:05 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,62,Blue,2,539,Titan Robotics,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,1,1,0,0,0,0,2,0,2,Very hesitant between picking up coral and scoring it.  Big gap there.,Aubrey Harbaugh,Sat Apr 05 2025 13:56:36 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,62,Blue,3,6863,Squirrels,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Megan,Sat Apr 05 2025 13:56:03 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,62,Red,1,8230,KoiBots,0,1,0,1,1,0,1,0,0,0,0,0,0,0,2,1,3,1,2,0,3,0,0,0,0,0,4,1,2,0,0,can climb...,SP,Sat Apr 05 2025 13:59:39 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,62,Red,2,6213,Team Quantum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,How did they make districts,Jaxon  Spoon,Sat Apr 05 2025 13:55:35 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,63,Blue,1,1418,Vae Victis,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,3,0,0,0,0,0,4,1,3,0,0,,Isaac Hassett,Sat Apr 05 2025 14:04:56 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,63,Blue,2,6802,Mean Caimans,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,Driver made strange attempts to score.  And failed.,Aubrey Harbaugh,Sat Apr 05 2025 14:03:46 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,63,Blue,3,8622,The CyBirds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,3,0,0,,Megan,Sat Apr 05 2025 14:03:22 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,63,Red,1,339,Kilroy Robotics,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,SP,Sat Apr 05 2025 14:03:54 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,63,Red,2,1086,Blue Cheese,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,They broke,Jaxon  Spoon,Sat Apr 05 2025 14:03:00 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,64,Blue,1,611,Saxons,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,2,1,1,1,0,0,0,0,0,0,0,0,3,0,0,,Isaac Hassett,Sat Apr 05 2025 14:10:40 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,64,Blue,2,4638,Jagbots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,2,0,2,0,0,0,0,0,0,0,3,0,0,,Aubrey Harbaugh,Sat Apr 05 2025 14:09:50 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,64,Blue,3,422,The Mech Tech Dragons,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,6,2,0,0,2,0,0,0,1,0,2,1,4,0,0,Most fastest robot I have ever seen,DJ,Sat Apr 05 2025 14:10:51 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,64,Red,1,1727,REX,0,0,2,0,0,0,0,0,0,0,0,0,2,0,5,0,3,0,3,0,2,0,0,0,0,0,4,1,4,0,0,,SP,Sat Apr 05 2025 14:11:50 GMT-0400 (Eastern Daylight Time)
2025chcmp,0,64,Red,2,2363,Triple Helix Robotics,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,2,0,1,0,0,0,4,1,3,0,0,,Megan,Sat Apr 05 2025 14:09:43 GMT-0400 (Eastern Daylight Time)
